x,y,value,group,label,facet,source,target,weight,lower,upper
Fusions and clinical features across tumor types in OM cohort.,nan,0.0,,Fusions and clinical features across tumor types in OM cohort.,nan,Fusions and clinical features across tumor types in OM cohort.,nan,0.0,-29.820127430981916,29.820127430981916
nan,nan,1.0,,nan,nan,nan,nan,1.0,-28.820127430981916,30.820127430981916
Gene,Fusion,2.0,,Gene,Fusion Type,Gene,Fusion,2.0,-27.820127430981916,31.820127430981916
ERBB2,POLR1D-ERBB2,3.0,,ERBB2,Rarely reported fusion,ERBB2,POLR1D-ERBB2,3.0,-26.820127430981916,32.82012743098191
ALK,EML4-ALK,4.0,,ALK,Known fusion,ALK,EML4-ALK,4.0,-25.820127430981916,33.82012743098191
FGFR2,FGFR2-BICC1,5.0,,FGFR2,Known fusion,FGFR2,FGFR2-BICC1,5.0,-24.820127430981916,34.82012743098191
RET,KIF5B-RET,6.0,,RET,Known fusion,RET,KIF5B-RET,6.0,-23.820127430981916,35.82012743098191
FUS,FUS-DDIT3,7.0,,FUS,Known fusion,FUS,FUS-DDIT3,7.0,-22.820127430981916,36.82012743098191
FGFR2,FGFR2-AHCYL1,8.0,,FGFR2,Known fusion,FGFR2,FGFR2-AHCYL1,8.0,-21.820127430981916,37.82012743098191
TFE3,ASPSCR1-TFE3,9.0,,TFE3,Known fusion,TFE3,ASPSCR1-TFE3,9.0,-20.820127430981916,38.82012743098191
NTRK3,ETV6-NTRK3,10.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,10.0,-19.820127430981916,39.82012743098191
ALK,EML4-ALK,11.0,,ALK,Known fusion,ALK,EML4-ALK,11.0,-18.820127430981916,40.82012743098191
RET,KIF5B-RET,12.0,,RET,Known fusion,RET,KIF5B-RET,12.0,-17.820127430981916,41.82012743098191
PDGFB,COL1A1-PDGFB,13.0,,PDGFB,Known fusion,PDGFB,COL1A1-PDGFB,13.0,-16.820127430981916,42.82012743098191
ALK,EML6-ALK,14.0,,ALK,Known fusion,ALK,EML6-ALK,14.0,-15.820127430981916,43.82012743098191
ALK,FBXO11-ALK,15.0,,ALK,Known fusion,ALK,FBXO11-ALK,15.0,-14.820127430981916,44.82012743098191
ALK,EML4-ALK,16.0,,ALK,Known fusion,ALK,EML4-ALK,16.0,-13.820127430981916,45.82012743098191
ALK,EML4-ALK,17.0,,ALK,Known fusion,ALK,EML4-ALK,17.0,-12.820127430981916,46.82012743098191
ALK,EML4-ALK,18.0,,ALK,Known fusion,ALK,EML4-ALK,18.0,-11.820127430981916,47.82012743098191
MYB,MYB-NFIB,19.0,,MYB,Known fusion,MYB,MYB-NFIB,19.0,-10.820127430981916,48.82012743098191
EWSR1,EWSR1-FLI1,20.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,20.0,-9.820127430981916,49.82012743098191
ALK,EML4-ALK,21.0,,ALK,Known fusion,ALK,EML4-ALK,21.0,-8.820127430981916,50.82012743098191
RET,CCDC6-RET,22.0,,RET,Known fusion,RET,CCDC6-RET,22.0,-7.820127430981916,51.82012743098191
ALK,EML4-ALK,23.0,,ALK,Known fusion,ALK,EML4-ALK,23.0,-6.820127430981916,52.82012743098191
ALK,EML4-ALK,24.0,,ALK,Known fusion,ALK,EML4-ALK,24.0,-5.820127430981916,53.82012743098191
NTRK3,ITGA4-NTRK3,25.0,,NTRK3,Rarely reported fusion,NTRK3,ITGA4-NTRK3,25.0,-4.820127430981916,54.82012743098191
FUS,FUS-FEV,26.0,,FUS,Known fusion,FUS,FUS-FEV,26.0,-3.820127430981916,55.82012743098191
ALK,EML4-ALK,27.0,,ALK,Known fusion,ALK,EML4-ALK,27.0,-2.820127430981916,56.82012743098191
ALK,EML4-ALK,28.0,,ALK,Known fusion,ALK,EML4-ALK,28.0,-1.8201274309819162,57.82012743098191
FUS,FUS-DDIT3,29.0,,FUS,Known fusion,FUS,FUS-DDIT3,29.0,-0.8201274309819162,58.82012743098191
FGFR3,FGFR3-TACC3,30.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,30.0,0.1798725690180838,59.82012743098191
ROS1,NUS1-ROS1,31.0,,ROS1,Rarely reported fusion,ROS1,NUS1-ROS1,31.0,1.1798725690180838,60.82012743098191
CAMTA1,WWTR1-CAMTA1,32.0,,CAMTA1,Known fusion,CAMTA1,WWTR1-CAMTA1,32.0,2.179872569018084,61.82012743098191
ROS1,LRIG3-ROS1,33.0,,ROS1,Known fusion,ROS1,LRIG3-ROS1,33.0,3.179872569018084,62.82012743098191
BRAF,NXPH1-BRAF,34.0,,BRAF,Rarely reported fusion,BRAF,NXPH1-BRAF,34.0,4.179872569018084,63.82012743098191
RET,TBC1D32-RET,35.0,,RET,Known fusion,RET,TBC1D32-RET,35.0,5.179872569018084,64.82012743098191
MET,ST7-MET,36.0,,MET,Known fusion,MET,ST7-MET,36.0,6.179872569018084,65.82012743098191
ALK,LCLAT1-ALK,37.0,,ALK,Rarely reported fusion,ALK,LCLAT1-ALK,37.0,7.179872569018084,66.82012743098191
EWSR1,EWSR1-FLI1,38.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,38.0,8.179872569018084,67.82012743098191
FGFR2,FGFR2-BEND3,39.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-BEND3,39.0,9.179872569018084,68.82012743098191
RET,ERC1-RET,40.0,,RET,Known fusion,RET,ERC1-RET,40.0,10.179872569018084,69.82012743098191
ALK,EML4-ALK,41.0,,ALK,Known fusion,ALK,EML4-ALK,41.0,11.179872569018084,70.82012743098191
MYB,MYB-NFIB,42.0,,MYB,Known fusion,MYB,MYB-NFIB,42.0,12.179872569018084,71.82012743098191
ALK,EML4-ALK,43.0,,ALK,Known fusion,ALK,EML4-ALK,43.0,13.179872569018084,72.82012743098191
ALK,LINC01317-ALK,44.0,,ALK,Potential fusion,ALK,LINC01317-ALK,44.0,14.179872569018084,73.82012743098191
ALK,ALK-Intragenic,45.0,,ALK,Potential fusion,ALK,ALK-Intragenic,45.0,15.179872569018084,74.82012743098191
ROS1,CD74-ROS1,46.0,,ROS1,Known fusion,ROS1,CD74-ROS1,46.0,16.179872569018084,75.82012743098191
FGFR2,FGFR2-BICC1,47.0,,FGFR2,Known fusion,FGFR2,FGFR2-BICC1,47.0,17.179872569018084,76.82012743098191
ALK,ALK-Intragenic,48.0,,ALK,Potential fusion,ALK,ALK-Intragenic,48.0,18.179872569018084,77.82012743098191
PDGFB,COL1A1-PDGFB,49.0,,PDGFB,Known fusion,PDGFB,COL1A1-PDGFB,49.0,19.179872569018084,78.82012743098191
EWSR1,EWSR1-ERG,50.0,,EWSR1,Known fusion,EWSR1,EWSR1-ERG,50.0,20.179872569018084,79.82012743098191
NTRK3,ETV6-NTRK3,51.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,51.0,21.179872569018084,80.82012743098191
EWSR1,EWSR1-WT1,52.0,,EWSR1,Known fusion,EWSR1,EWSR1-WT1,52.0,22.179872569018084,81.82012743098191
ALK,EML4-ALK,53.0,,ALK,Known fusion,ALK,EML4-ALK,53.0,23.179872569018084,82.82012743098191
FGFR2,FGFR2-MATR3,54.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-MATR3,54.0,24.179872569018084,83.82012743098191
ROS1,TPM3-ROS1,55.0,,ROS1,Known fusion,ROS1,TPM3-ROS1,55.0,25.179872569018084,84.82012743098191
EGFR,EGFR-Intergenic,56.0,,EGFR,Known fusion,EGFR,EGFR-Intergenic,56.0,26.179872569018084,85.82012743098191
ALK,EML4-ALK,57.0,,ALK,Known fusion,ALK,EML4-ALK,57.0,27.179872569018084,86.82012743098191
ROS1,CD74-ROS1,58.0,,ROS1,Known fusion,ROS1,CD74-ROS1,58.0,28.179872569018084,87.82012743098191
ROS1,TPM3-ROS1,59.0,,ROS1,Known fusion,ROS1,TPM3-ROS1,59.0,29.179872569018084,88.82012743098191
FGFR2,FGFR2-TRIM15,60.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-TRIM15,60.0,30.179872569018084,89.82012743098191
BRAF,STK39-BRAF,61.0,,BRAF,Rarely reported fusion,BRAF,STK39-BRAF,61.0,31.179872569018084,90.82012743098191
ALK,EML4-ALK,62.0,,ALK,Known fusion,ALK,EML4-ALK,62.0,32.17987256901809,91.82012743098191
FGFR2,FGFR2-AHCYL1,63.0,,FGFR2,Known fusion,FGFR2,FGFR2-AHCYL1,63.0,33.17987256901809,92.82012743098191
SS18,SS18-SSX2,64.0,,SS18,Known fusion,SS18,SS18-SSX2,64.0,34.17987256901809,93.82012743098191
ALK,ZMYM1-ALK,65.0,,ALK,Rarely reported fusion,ALK,ZMYM1-ALK,65.0,35.17987256901809,94.82012743098191
ALK,EML4-ALK,66.0,,ALK,Known fusion,ALK,EML4-ALK,66.0,36.17987256901809,95.82012743098191
ALK,EML4-ALK,67.0,,ALK,Known fusion,ALK,EML4-ALK,67.0,37.17987256901809,96.82012743098191
MET,TNS3-MET,68.0,,MET,Rarely reported fusion,MET,TNS3-MET,68.0,38.17987256901809,97.82012743098191
ERBB2,ERBB2-GRB7,69.0,,ERBB2,Known fusion,ERBB2,ERBB2-GRB7,69.0,39.17987256901809,98.82012743098191
ALK,EML4-ALK,70.0,,ALK,Known fusion,ALK,EML4-ALK,70.0,40.17987256901809,99.82012743098191
ALK,EML4-ALK,71.0,,ALK,Known fusion,ALK,EML4-ALK,71.0,41.17987256901809,100.82012743098191
ALK,TP53I3-ALK,72.0,,ALK,Rarely reported fusion,ALK,TP53I3-ALK,72.0,42.17987256901809,101.82012743098191
ALK,EML4-ALK,73.0,,ALK,Known fusion,ALK,EML4-ALK,73.0,43.17987256901809,102.82012743098191
ROS1,ERCC6L2-ROS1,74.0,,ROS1,Rarely reported fusion,ROS1,ERCC6L2-ROS1,74.0,44.17987256901809,103.82012743098191
ALK,EML4-ALK,75.0,,ALK,Known fusion,ALK,EML4-ALK,75.0,45.17987256901809,104.82012743098191
ALK,EML4-ALK,76.0,,ALK,Known fusion,ALK,EML4-ALK,76.0,46.17987256901809,105.82012743098191
NTRK1,TPR-NTRK1,77.0,,NTRK1,Known fusion,NTRK1,TPR-NTRK1,77.0,47.17987256901809,106.82012743098191
ALK,EML4-ALK,78.0,,ALK,Known fusion,ALK,EML4-ALK,78.0,48.17987256901809,107.82012743098191
NTRK1,TPM3-NTRK1,79.0,,NTRK1,Known fusion,NTRK1,TPM3-NTRK1,79.0,49.17987256901809,108.82012743098191
ALK,EML4-ALK,80.0,,ALK,Known fusion,ALK,EML4-ALK,80.0,50.17987256901809,109.82012743098191
RET,KIF5B-RET,81.0,,RET,Known fusion,RET,KIF5B-RET,81.0,51.17987256901809,110.82012743098191
ALK,EML4-ALK,82.0,,ALK,Known fusion,ALK,EML4-ALK,82.0,52.17987256901809,111.82012743098191
ROS1,CD74-ROS1,83.0,,ROS1,Known fusion,ROS1,CD74-ROS1,83.0,53.17987256901809,112.82012743098191
ALK,EML4-ALK,84.0,,ALK,Known fusion,ALK,EML4-ALK,84.0,54.17987256901809,113.82012743098191
ALK,EML4-ALK,85.0,,ALK,Known fusion,ALK,EML4-ALK,85.0,55.17987256901809,114.82012743098191
ALK,EML4-ALK,86.0,,ALK,Known fusion,ALK,EML4-ALK,86.0,56.17987256901809,115.82012743098191
RET,KIF5B-RET,87.0,,RET,Known fusion,RET,KIF5B-RET,87.0,57.17987256901809,116.82012743098191
NTRK1,PRDX1-NTRK1,88.0,,NTRK1,Rarely reported fusion,NTRK1,PRDX1-NTRK1,88.0,58.17987256901809,117.82012743098191
ALK,EML4-ALK,89.0,,ALK,Known fusion,ALK,EML4-ALK,89.0,59.17987256901809,118.82012743098191
FGFR2,FGFR2-BICC1,90.0,,FGFR2,Known fusion,FGFR2,FGFR2-BICC1,90.0,60.17987256901809,119.82012743098191
ALK,EML4-ALK,91.0,,ALK,Known fusion,ALK,EML4-ALK,91.0,61.17987256901809,120.82012743098191
MYB,MYB-AHI1,92.0,,MYB,Known fusion,MYB,MYB-AHI1,92.0,62.17987256901809,121.82012743098191
BRAF,BIN2-BRAF,93.0,,BRAF,Rarely reported fusion,BRAF,BIN2-BRAF,93.0,63.17987256901809,122.82012743098191
MET,CAPZA2-MET,94.0,,MET,Known fusion,MET,CAPZA2-MET,94.0,64.17987256901809,123.82012743098191
BRAF,VCL-BRAF,95.0,,BRAF,Rarely reported fusion,BRAF,VCL-BRAF,95.0,65.17987256901809,124.82012743098191
ALK,EML4-ALK,96.0,,ALK,Known fusion,ALK,EML4-ALK,96.0,66.17987256901809,125.82012743098191
ROS1,SDC4-ROS1,97.0,,ROS1,Known fusion,ROS1,SDC4-ROS1,97.0,67.17987256901809,126.82012743098191
ALK,KIF5B-ALK,98.0,,ALK,Known fusion,ALK,KIF5B-ALK,98.0,68.17987256901809,127.82012743098191
ROS1,CD74-ROS1,99.0,,ROS1,Known fusion,ROS1,CD74-ROS1,99.0,69.17987256901809,128.82012743098193
ALK,EML4-ALK,100.0,,ALK,Known fusion,ALK,EML4-ALK,100.0,70.17987256901809,129.82012743098193
SS18,SS18-SSX1,101.0,,SS18,Known fusion,SS18,SS18-SSX1,101.0,71.17987256901809,130.82012743098193
ALK,EML4-ALK,102.0,,ALK,Known fusion,ALK,EML4-ALK,102.0,72.17987256901809,131.82012743098193
ROS1,EZR-ROS1,103.0,,ROS1,Known fusion,ROS1,EZR-ROS1,103.0,73.17987256901809,132.82012743098193
PDGFB,MICAL3-PDGFB,104.0,,PDGFB,Rarely reported fusion,PDGFB,MICAL3-PDGFB,104.0,74.17987256901809,133.82012743098193
ROS1,CD74-ROS1,105.0,,ROS1,Known fusion,ROS1,CD74-ROS1,105.0,75.17987256901809,134.82012743098193
SS18,SS18-SSX2,106.0,,SS18,Known fusion,SS18,SS18-SSX2,106.0,76.17987256901809,135.82012743098193
NTRK1,TPM3-NTRK1,107.0,,NTRK1,Known fusion,NTRK1,TPM3-NTRK1,107.0,77.17987256901809,136.82012743098193
ETV6,ETV6-CACNA1C,108.0,,ETV6,Rarely reported fusion,ETV6,ETV6-CACNA1C,108.0,78.17987256901809,137.82012743098193
ALK,EML4-ALK,109.0,,ALK,Known fusion,ALK,EML4-ALK,109.0,79.17987256901809,138.82012743098193
ALK,EML4-ALK,110.0,,ALK,Known fusion,ALK,EML4-ALK,110.0,80.17987256901809,139.82012743098193
EWSR1,EWSR1-FLI1,111.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,111.0,81.17987256901809,140.82012743098193
MET,CAV1-MET,112.0,,MET,Known fusion,MET,CAV1-MET,112.0,82.17987256901809,141.82012743098193
ALK,EML4-ALK,113.0,,ALK,Known fusion,ALK,EML4-ALK,113.0,83.17987256901809,142.82012743098193
FGFR3,FGFR3-TACC3,114.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,114.0,84.17987256901809,143.82012743098193
ROS1,CD74-ROS1,115.0,,ROS1,Known fusion,ROS1,CD74-ROS1,115.0,85.17987256901809,144.82012743098193
ALK,EML4-ALK,116.0,,ALK,Known fusion,ALK,EML4-ALK,116.0,86.17987256901809,145.82012743098193
RET,NCOA4-RET,117.0,,RET,Known fusion,RET,NCOA4-RET,117.0,87.17987256901809,146.82012743098193
SS18,SS18-SSX2,118.0,,SS18,Known fusion,SS18,SS18-SSX2,118.0,88.17987256901809,147.82012743098193
EWSR1,EWSR1-FLI1,119.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,119.0,89.17987256901809,148.82012743098193
ALK,EML4-ALK,120.0,,ALK,Known fusion,ALK,EML4-ALK,120.0,90.17987256901809,149.82012743098193
ROS1,EZR-ROS1,121.0,,ROS1,Known fusion,ROS1,EZR-ROS1,121.0,91.17987256901809,150.82012743098193
ALK,EML4-ALK,122.0,,ALK,Known fusion,ALK,EML4-ALK,122.0,92.17987256901809,151.82012743098193
ROS1,CD74-ROS1,123.0,,ROS1,Known fusion,ROS1,CD74-ROS1,123.0,93.17987256901809,152.82012743098193
EWSR1,EWSR1-ERG,124.0,,EWSR1,Known fusion,EWSR1,EWSR1-ERG,124.0,94.17987256901809,153.82012743098193
ALK,EML4-ALK,125.0,,ALK,Known fusion,ALK,EML4-ALK,125.0,95.17987256901809,154.82012743098193
ALK,DCTN1-ALK,126.0,,ALK,Known fusion,ALK,DCTN1-ALK,126.0,96.17987256901809,155.82012743098193
MET,TRIM4-MET,127.0,,MET,Known fusion,MET,TRIM4-MET,127.0,97.17987256901809,156.82012743098193
ALK,EML4-ALK,128.0,,ALK,Known fusion,ALK,EML4-ALK,128.0,98.17987256901809,157.82012743098193
FGFR2,FGFR2-GBE1,129.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-GBE1,129.0,99.17987256901809,158.82012743098193
RET,KIF5B-RET,130.0,,RET,Known fusion,RET,KIF5B-RET,130.0,100.17987256901809,159.82012743098193
RET,KIF5B-RET,131.0,,RET,Known fusion,RET,KIF5B-RET,131.0,101.17987256901809,160.82012743098193
SS18,SS18-SSX2,132.0,,SS18,Known fusion,SS18,SS18-SSX2,132.0,102.17987256901809,161.82012743098193
ALK,EML4-ALK,133.0,,ALK,Known fusion,ALK,EML4-ALK,133.0,103.17987256901809,162.82012743098193
RET,CCDC6-RET,134.0,,RET,Known fusion,RET,CCDC6-RET,134.0,104.17987256901809,163.82012743098193
ALK,KIF5B-ALK,135.0,,ALK,Known fusion,ALK,KIF5B-ALK,135.0,105.17987256901809,164.82012743098193
ROS1,EZR-ROS1,136.0,,ROS1,Known fusion,ROS1,EZR-ROS1,136.0,106.17987256901809,165.82012743098193
RET,KIF5B-RET,137.0,,RET,Known fusion,RET,KIF5B-RET,137.0,107.17987256901809,166.82012743098193
ROS1,CD74-ROS1,138.0,,ROS1,Known fusion,ROS1,CD74-ROS1,138.0,108.17987256901809,167.82012743098193
ROS1,CD74-ROS1,139.0,,ROS1,Known fusion,ROS1,CD74-ROS1,139.0,109.17987256901809,168.82012743098193
FUS,FUS-DDIT3,140.0,,FUS,Known fusion,FUS,FUS-DDIT3,140.0,110.17987256901809,169.82012743098193
FGFR3,FGFR3-TACC3,141.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,141.0,111.17987256901809,170.82012743098193
ALK,EML4-ALK,142.0,,ALK,Known fusion,ALK,EML4-ALK,142.0,112.17987256901809,171.82012743098193
SS18,SS18-SSX1,143.0,,SS18,Known fusion,SS18,SS18-SSX1,143.0,113.17987256901809,172.82012743098193
FGFR2,FGFR2-MTUS2,144.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-MTUS2,144.0,114.17987256901809,173.82012743098193
ALK,Intergenic-ALK,145.0,,ALK,Potential fusion,ALK,Intergenic-ALK,145.0,115.17987256901809,174.82012743098193
EWSR1,EWSR1-ATF1,146.0,,EWSR1,Known fusion,EWSR1,EWSR1-ATF1,146.0,116.17987256901809,175.82012743098193
PDGFB,COL1A1-PDGFB,147.0,,PDGFB,Known fusion,PDGFB,COL1A1-PDGFB,147.0,117.17987256901809,176.82012743098193
EWSR1,EWSR1-FLI1,148.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,148.0,118.17987256901809,177.82012743098193
FGFR3,FGFR3-TACC3,149.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,149.0,119.17987256901809,178.82012743098193
FUS,FUS-DDIT3,150.0,,FUS,Known fusion,FUS,FUS-DDIT3,150.0,120.17987256901809,179.82012743098193
ROS1,CD74-ROS1,151.0,,ROS1,Known fusion,ROS1,CD74-ROS1,151.0,121.17987256901809,180.82012743098193
EWSR1,EWSR1-FLI1,152.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,152.0,122.17987256901809,181.82012743098193
EWSR1,EWSR1-FLI1,153.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,153.0,123.17987256901809,182.82012743098193
RET,KIF5B-RET,154.0,,RET,Known fusion,RET,KIF5B-RET,154.0,124.17987256901809,183.82012743098193
BRAF,TRIM24-BRAF,155.0,,BRAF,Known fusion,BRAF,TRIM24-BRAF,155.0,125.17987256901809,184.82012743098193
RET,KIF5B-RET,156.0,,RET,Known fusion,RET,KIF5B-RET,156.0,126.17987256901809,185.82012743098193
RET,KIF5B-RET,157.0,,RET,Known fusion,RET,KIF5B-RET,157.0,127.17987256901809,186.82012743098193
ALK,EML4-ALK,158.0,,ALK,Known fusion,ALK,EML4-ALK,158.0,128.17987256901807,187.82012743098193
FGFR2,FGFR2-TNIP1,159.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-TNIP1,159.0,129.17987256901807,188.82012743098193
RET,KIF5B-RET,160.0,,RET,Known fusion,RET,KIF5B-RET,160.0,130.17987256901807,189.82012743098193
ROS1,SDC4-ROS1,161.0,,ROS1,Known fusion,ROS1,SDC4-ROS1,161.0,131.17987256901807,190.82012743098193
ALK,EML4-ALK,162.0,,ALK,Known fusion,ALK,EML4-ALK,162.0,132.17987256901807,191.82012743098193
ROS1,CD74-ROS1,163.0,,ROS1,Known fusion,ROS1,CD74-ROS1,163.0,133.17987256901807,192.82012743098193
ALK,SLC4A1AP-ALK,164.0,,ALK,Rarely reported fusion,ALK,SLC4A1AP-ALK,164.0,134.17987256901807,193.82012743098193
ROS1,CD74-ROS1,165.0,,ROS1,Known fusion,ROS1,CD74-ROS1,165.0,135.17987256901807,194.82012743098193
ALK,EML4-ALK,166.0,,ALK,Known fusion,ALK,EML4-ALK,166.0,136.17987256901807,195.82012743098193
